
Bitcoin
---------------------------------------------------
 number of records: 308
 min price     (USD $):   3358.87
 max price     (USD $):  12863.46
 average price (USD $):   7287.83

Ethereum
---------------------------------------------------
 number of records: 308
 min price     (USD $):    103.30
 max price     (USD $):    334.04
 average price (USD $):    186.18

Litecoin
---------------------------------------------------
 number of records: 308
 min price     (USD $):     29.78
 max price     (USD $):    141.11
 average price (USD $):     73.27
Bitcoin              BTC       4/14/2019         89548195173      5074.7907
Bitcoin              BTC       4/15/2019         91004724186      5156.8040
Bitcoin              BTC       4/16/2019         89003702421      5042.8977
Bitcoin              BTC       4/17/2019         91890672502      5205.9630
Bitcoin              BTC       4/18/2019         92260298235      5226.3522
Bitcoin              BTC       4/19/2019         93190928571      5278.5023
Bitcoin              BTC       4/20/2019         93401718600      5289.9512
Bitcoin              BTC       4/21/2019         93836623213      5313.9733
Bitcoin              BTC       4/22/2019         93523413119      5295.7338
Bitcoin              BTC       4/23/2019         95086480321      5383.8000
Bitcoin              BTC       4/24/2019         97942402370      5544.8627
Bitcoin              BTC       4/25/2019         95957626886      5431.9479
Bitcoin              BTC       4/26/2019         90592164889      5127.6732
Bitcoin              BTC       4/27/2019         90998348614      5150.1647
Bitcoin              BTC       4/28/2019         91568009082      5181.8078
Bitcoin              BTC       4/29/2019         90992913462      5148.6696
Bitcoin              BTC       4/30/2019         91004236879      5148.8005
Bitcoin              BTC        5/1/2019         93097903709      5266.6182
Bitcoin              BTC        5/2/2019         93968471959      5315.1753
Bitcoin              BTC        5/3/2019         95356890320      5393.1294
Bitcoin              BTC        5/4/2019        102113000000      5658.4304
Bitcoin              BTC        5/5/2019        101303000000      5774.7124
Bitcoin              BTC        5/6/2019        100665000000      5728.3517
Bitcoin              BTC        5/7/2019        103045000000      5691.6884
Bitcoin              BTC        5/8/2019        104932000000      5825.7449
Bitcoin              BTC        5/9/2019        108806000000      5931.8006
Bitcoin              BTC       5/10/2019        112484000000      6150.1404
Bitcoin              BTC       5/11/2019        129616000000      6357.4635
Bitcoin              BTC       5/12/2019        122863000000      7325.0829
Bitcoin              BTC       5/13/2019        138032000000      6942.6232
Bitcoin              BTC       5/14/2019        140820000000      7798.9057
Bitcoin              BTC       5/15/2019        145431000000      7955.5577
Bitcoin              BTC       5/16/2019        139194000000      8215.2068
Bitcoin              BTC       5/17/2019        129734000000      7862.0716
Bitcoin              BTC       5/18/2019        128881000000      7326.9207
Bitcoin              BTC       5/19/2019        145575000000      7277.9876
Bitcoin              BTC       5/20/2019        141365000000      8219.7428
Bitcoin              BTC       5/21/2019        141428000000      7981.1394
Bitcoin              BTC       5/22/2019        135847000000      7983.8085
Bitcoin              BTC       5/23/2019        139930000000      7667.9021
